"Subnet","OverlappingSubnet","SubnetSite","OverlappingSite","SiteCollision","DCInSite"
"128.0.0.0","172.22.59.0","ISD","ISD","False","True"
"128.0.0.0","172.22.59.128","ISD","ISD","False","True"
"128.0.0.0","172.22.60.0","ISD","ISD","False","True"
"128.0.0.0","172.22.60.128","ISD","ISD","False","True"
"128.0.0.0","172.22.78.0","ISD","ISD","False","True"
"128.0.0.0","172.22.61.0","ISD","ISD","False","True"
"128.0.0.0","172.22.62.0","ISD","ISD","False","True"
"128.0.0.0","172.22.62.128","ISD","ISD","False","True"
"128.0.0.0","172.22.63.0","ISD","ISD","False","True"
"128.0.0.0","172.22.63.128","ISD","ISD","False","True"
"128.0.0.0","172.22.64.0","ISD","ISD","False","True"
"128.0.0.0","172.22.64.128","ISD","ISD","False","True"
"128.0.0.0","172.22.65.0","ISD","ISD","False","True"
"128.0.0.0","172.22.65.128","ISD","ISD","False","True"
"128.0.0.0","172.22.66.0","ISD","ISD","False","True"
"128.0.0.0","172.22.61.128","ISD","ISD","False","True"
"128.0.0.0","172.22.78.128","ISD","ISD","False","True"
"128.0.0.0","172.22.79.0","ISD","ISD","False","True"
"128.0.0.0","172.22.79.128","ISD","ISD","False","True"
"128.0.0.0","172.22.92.0","ISD","ISD","False","True"
"128.0.0.0","172.22.92.128","ISD","ISD","False","True"
"128.0.0.0","172.22.93.0","ISD","ISD","False","True"
"128.0.0.0","172.22.93.128","ISD","ISD","False","True"
"128.0.0.0","172.22.94.0","ISD","ISD","False","True"
"128.0.0.0","172.22.94.128","ISD","ISD","False","True"
"128.0.0.0","172.22.95.0","ISD","ISD","False","True"
"128.0.0.0","172.22.95.128","ISD","ISD","False","True"
"128.0.0.0","172.22.96.0","ISD","ISD","False","True"
"128.0.0.0","172.22.91.128","ISD","ISD","False","True"
"128.0.0.0","172.22.96.128","ISD","ISD","False","True"
"128.0.0.0","172.22.97.128","ISD","ISD","False","True"
"128.0.0.0","172.22.98.0","ISD","ISD","False","True"
"128.0.0.0","172.22.98.128","ISD","ISD","False","True"
"128.0.0.0","172.22.99.0","ISD","ISD","False","True"
"128.0.0.0","172.22.99.128","ISD","ISD","False","True"
"128.0.0.0","172.22.100.0","ISD","ISD","False","True"
"128.0.0.0","172.22.100.128","ISD","ISD","False","True"
"128.0.0.0","172.22.101.0","ISD","ISD","False","True"
"128.0.0.0","172.22.101.128","ISD","ISD","False","True"
"128.0.0.0","172.22.97.0","ISD","ISD","False","True"
"128.0.0.0","172.22.56.0","ISD","ISD","False","True"
"128.0.0.0","172.22.91.0","ISD","ISD","False","True"
"128.0.0.0","172.22.90.0","ISD","ISD","False","True"
"128.0.0.0","172.22.80.0","ISD","ISD","False","True"
"128.0.0.0","172.22.80.128","ISD","ISD","False","True"
"128.0.0.0","172.22.81.0","ISD","ISD","False","True"
"128.0.0.0","172.22.81.128","ISD","ISD","False","True"
"128.0.0.0","172.22.82.0","ISD","ISD","False","True"
"128.0.0.0","172.22.82.128","ISD","ISD","False","True"
"128.0.0.0","172.22.83.0","ISD","ISD","False","True"
"128.0.0.0","172.22.83.128","ISD","ISD","False","True"
"128.0.0.0","172.22.84.0","ISD","ISD","False","True"
"128.0.0.0","172.22.90.128","ISD","ISD","False","True"
"128.0.0.0","172.22.84.128","ISD","ISD","False","True"
"128.0.0.0","172.22.85.128","ISD","ISD","False","True"
"128.0.0.0","172.22.86.0","ISD","ISD","False","True"
"128.0.0.0","172.22.86.128","ISD","ISD","False","True"
"128.0.0.0","172.22.87.0","ISD","ISD","False","True"
"128.0.0.0","172.22.87.128","ISD","ISD","False","True"
"128.0.0.0","172.22.88.0","ISD","ISD","False","True"
"128.0.0.0","172.22.88.128","ISD","ISD","False","True"
"128.0.0.0","172.22.89.0","ISD","ISD","False","True"
"128.0.0.0","172.22.89.128","ISD","ISD","False","True"
"128.0.0.0","172.22.85.0","ISD","ISD","False","True"
"128.0.0.0","172.22.55.128","ISD","ISD","False","True"
"128.0.0.0","172.22.55.0","ISD","ISD","False","True"
"128.0.0.0","172.22.54.128","ISD","ISD","False","True"
"128.0.0.0","172.22.20.128","ISD","ISD","False","True"
"128.0.0.0","172.22.21.0","ISD","ISD","False","True"
"128.0.0.0","172.22.21.128","ISD","ISD","False","True"
"128.0.0.0","172.22.22.0","ISD","ISD","False","True"
"128.0.0.0","172.22.22.128","ISD","ISD","False","True"
"128.0.0.0","172.22.23.0","ISD","ISD","False","True"
"128.0.0.0","172.22.23.128","ISD","ISD","False","True"
"128.0.0.0","172.22.24.0","ISD","ISD","False","True"
"128.0.0.0","172.22.24.128","ISD","ISD","False","True"
"128.0.0.0","172.22.20.0","ISD","ISD","False","True"
"128.0.0.0","172.22.25.0","ISD","ISD","False","True"
"128.0.0.0","172.22.26.0","ISD","ISD","False","True"
"128.0.0.0","172.22.26.128","ISD","ISD","False","True"
"128.0.0.0","172.22.27.0","ISD","ISD","False","True"
"128.0.0.0","172.22.27.128","ISD","ISD","False","True"
"128.0.0.0","172.22.28.0","ISD","ISD","False","True"
"128.0.0.0","172.22.28.128","ISD","ISD","False","True"
"128.0.0.0","172.22.29.0","ISD","ISD","False","True"
"128.0.0.0","172.22.29.128","ISD","ISD","False","True"
"128.0.0.0","172.22.30.0","ISD","ISD","False","True"
"128.0.0.0","172.22.25.128","ISD","ISD","False","True"
"128.0.0.0","172.22.30.128","ISD","ISD","False","True"
"128.0.0.0","172.22.19.128","ISD","ISD","False","True"
"128.0.0.0","172.22.18.128","ISD","ISD","False","True"
"128.0.0.0","172.22.8.128","ISD","ISD","False","True"
"128.0.0.0","172.22.9.0","ISD","ISD","False","True"
"128.0.0.0","172.22.9.128","ISD","ISD","False","True"
"128.0.0.0","172.22.10.0","ISD","ISD","False","True"
"128.0.0.0","172.22.10.128","ISD","ISD","False","True"
"128.0.0.0","172.22.11.0","ISD","ISD","False","True"
"128.0.0.0","172.22.11.128","ISD","ISD","False","True"
"128.0.0.0","172.22.12.0","ISD","ISD","False","True"
"128.0.0.0","172.22.12.128","ISD","ISD","False","True"
"128.0.0.0","172.22.19.0","ISD","ISD","False","True"
"128.0.0.0","172.22.13.0","ISD","ISD","False","True"
"128.0.0.0","172.22.14.0","ISD","ISD","False","True"
"128.0.0.0","172.22.14.128","ISD","ISD","False","True"
"128.0.0.0","172.22.15.0","ISD","ISD","False","True"
"128.0.0.0","172.22.15.128","ISD","ISD","False","True"
"128.0.0.0","172.22.16.0","ISD","ISD","False","True"
"128.0.0.0","172.22.16.128","ISD","ISD","False","True"
"128.0.0.0","172.22.17.0","ISD","ISD","False","True"
"128.0.0.0","172.22.17.128","ISD","ISD","False","True"
"128.0.0.0","172.22.18.0","ISD","ISD","False","True"
"128.0.0.0","172.22.13.128","ISD","ISD","False","True"
"128.0.0.0","172.22.7.128","ISD","ISD","False","True"
"128.0.0.0","172.22.31.0","ISD","ISD","False","True"
"128.0.0.0","172.22.32.0","ISD","ISD","False","True"
"128.0.0.0","172.22.44.128","ISD","ISD","False","True"
"128.0.0.0","172.22.45.0","ISD","ISD","False","True"
"128.0.0.0","172.22.45.128","ISD","ISD","False","True"
"128.0.0.0","172.22.46.0","ISD","ISD","False","True"
"128.0.0.0","172.22.46.128","ISD","ISD","False","True"
"128.0.0.0","172.22.47.0","ISD","ISD","False","True"
"128.0.0.0","172.22.47.128","ISD","ISD","False","True"
"128.0.0.0","172.22.48.0","ISD","ISD","False","True"
"128.0.0.0","172.22.48.128","ISD","ISD","False","True"
"128.0.0.0","172.22.44.0","ISD","ISD","False","True"
"128.0.0.0","172.22.49.0","ISD","ISD","False","True"
"128.0.0.0","172.22.50.0","ISD","ISD","False","True"
"128.0.0.0","172.22.50.128","ISD","ISD","False","True"
"128.0.0.0","172.22.51.0","ISD","ISD","False","True"
"128.0.0.0","172.22.51.128","ISD","ISD","False","True"
"128.0.0.0","172.22.52.0","ISD","ISD","False","True"
"128.0.0.0","172.22.52.128","ISD","ISD","False","True"
"128.0.0.0","172.22.53.0","ISD","ISD","False","True"
"128.0.0.0","172.22.53.128","ISD","ISD","False","True"
"128.0.0.0","172.22.54.0","ISD","ISD","False","True"
"128.0.0.0","172.22.49.128","ISD","ISD","False","True"
"128.0.0.0","172.22.31.128","ISD","ISD","False","True"
"128.0.0.0","172.22.43.128","ISD","ISD","False","True"
"128.0.0.0","172.22.42.128","ISD","ISD","False","True"
"128.0.0.0","172.22.32.128","ISD","ISD","False","True"
"128.0.0.0","172.22.33.0","ISD","ISD","False","True"
"128.0.0.0","172.22.33.128","ISD","ISD","False","True"
"128.0.0.0","172.22.34.0","ISD","ISD","False","True"
"128.0.0.0","172.22.34.128","ISD","ISD","False","True"
"128.0.0.0","172.22.35.0","ISD","ISD","False","True"
"128.0.0.0","172.22.35.128","ISD","ISD","False","True"
"128.0.0.0","172.22.36.0","ISD","ISD","False","True"
"128.0.0.0","172.22.36.128","ISD","ISD","False","True"
"128.0.0.0","172.22.43.0","ISD","ISD","False","True"
"128.0.0.0","172.22.37.0","ISD","ISD","False","True"
"128.0.0.0","172.22.38.0","ISD","ISD","False","True"
"128.0.0.0","172.22.38.128","ISD","ISD","False","True"
"128.0.0.0","172.22.39.0","ISD","ISD","False","True"
"128.0.0.0","172.22.39.128","ISD","ISD","False","True"
"128.0.0.0","172.22.40.0","ISD","ISD","False","True"
"128.0.0.0","172.22.40.128","ISD","ISD","False","True"
"128.0.0.0","172.22.41.0","ISD","ISD","False","True"
"128.0.0.0","172.22.41.128","ISD","ISD","False","True"
"128.0.0.0","172.22.42.0","ISD","ISD","False","True"
"128.0.0.0","172.22.37.128","ISD","ISD","False","True"
"128.0.0.0","161.175.163.0","ISD","US-S00434","True","True"
"128.0.0.0","156.86.93.0","ISD","US-S00324","True","True"
"128.0.0.0","156.88.71.0","ISD","US-S00437","True","True"
"128.0.0.0","161.174.49.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","161.163.56.0","ISD","CN-S09000","True","True"
"128.0.0.0","172.26.124.117","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.174.53.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","161.176.170.0","ISD","US-S00295","True","True"
"128.0.0.0","156.84.75.0","ISD","US-S00357","True","True"
"128.0.0.0","156.86.83.0","ISD","US-S00285","True","True"
"128.0.0.0","156.86.94.0","ISD","US-S00327","True","True"
"128.0.0.0","161.164.57.0","ISD","US-S00265","True","True"
"128.0.0.0","156.85.50.0","ISD","US-S00354","True","True"
"128.0.0.0","156.86.96.0","ISD","US-S00340","True","True"
"128.0.0.0","161.175.192.0","ISD","US-S00315","True","True"
"128.0.0.0","156.87.42.0","ISD","US-S00299","True","True"
"128.0.0.0","161.175.204.0","ISD","US-S00314","True","True"
"128.0.0.0","156.88.55.0","ISD","US-S00348","True","True"
"128.0.0.0","156.88.47.0","ISD","US-S00321","True","True"
"128.0.0.0","156.88.56.0","ISD","US-S00349","True","True"
"128.0.0.0","156.88.49.0","ISD","US-S00330","True","True"
"128.0.0.0","156.87.58.0","ISD","US-S00352","True","True"
"128.0.0.0","156.95.54.136","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.163.245.0","ISD","CN-HOMEOFFICE","True","True"
"128.0.0.0","156.88.159.0","ISD","US-S00755","True","True"
"128.0.0.0","172.22.182.0","ISD","ISD","False","True"
"128.0.0.0","156.95.54.137","ISD","ISD-EXCH","True","True"
"128.0.0.0","172.22.224.0","ISD","ISD","False","True"
"128.0.0.0","161.174.59.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","172.21.36.0","ISD","ISD","False","True"
"128.0.0.0","161.173.120.0","ISD","CTL-Pet","True","True"
"128.0.0.0","156.88.130.0","ISD","US-S00631","True","True"
"128.0.0.0","172.23.0.0","ISD","ISD","False","True"
"128.0.0.0","148.250.181.11","ISD","MX-NET","True","True"
"128.0.0.0","146.132.196.192","ISD","IN-HOMEOFFICE","True","True"
"128.0.0.0","161.175.172.0","ISD","US-S00036","True","True"
"128.0.0.0","161.164.105.0","ISD","US-S00652","True","True"
"128.0.0.0","172.26.46.110","ISD","ISD-SecAuth","True","True"
"128.0.0.0","161.163.214.0","ISD","EG-S07042","True","True"
"128.0.0.0","161.163.38.0","ISD","CN-HOMEOFFICE","True","True"
"128.0.0.0","172.22.0.0","ISD","ISD","False","True"
"128.0.0.0","161.174.60.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","172.22.254.0","ISD","ISD","False","True"
"128.0.0.0","161.164.65.0","ISD","US-S00733","True","True"
"128.0.0.0","172.26.160.15","ISD","ISD-EXCH","True","True"
"128.0.0.0","156.84.100.0","ISD","US-S00681","True","True"
"128.0.0.0","172.26.3.224","ISD","ISD","False","True"
"128.0.0.0","156.88.1.0","ISD","US-S00023","True","True"
"128.0.0.0","161.174.58.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","161.174.52.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","156.85.29.0","ISD","US-S00188","True","True"
"128.0.0.0","156.87.14.0","ISD","US-S00164","True","True"
"128.0.0.0","161.175.82.0","ISD","US-S00102","True","True"
"128.0.0.0","156.86.18.0","ISD","US-S00097","True","True"
"128.0.0.0","156.84.25.0","ISD","US-S00061","True","True"
"128.0.0.0","156.86.55.0","ISD","US-S00204","True","True"
"128.0.0.0","156.86.27.0","ISD","US-S00114","True","True"
"128.0.0.0","156.85.2.0","ISD","US-S00019","True","True"
"128.0.0.0","156.86.63.0","ISD","US-S00231","True","True"
"128.0.0.0","156.88.37.0","ISD","US-S00241","True","True"
"128.0.0.0","161.164.123.0","ISD","US-S00014","True","True"
"128.0.0.0","156.88.6.0","ISD","US-S00057","True","True"
"128.0.0.0","156.84.50.0","ISD","US-S00176","True","True"
"128.0.0.0","161.175.225.0","ISD","US-S00259","True","True"
"128.0.0.0","161.176.167.0","ISD","US-S00040","True","True"
"128.0.0.0","161.176.135.0","ISD","US-S00147","True","True"
"128.0.0.0","156.86.28.0","ISD","US-S00117","True","True"
"128.0.0.0","156.86.38.0","ISD","US-S00136","True","True"
"128.0.0.0","156.86.56.0","ISD","US-S00207","True","True"
"128.0.0.0","161.177.0.88","ISD","MX-S07463","True","True"
"128.0.0.0","156.86.40.0","ISD","US-S00139","True","True"
"128.0.0.0","161.176.59.0","ISD","US-S00671","True","True"
"128.0.0.0","156.86.43.0","ISD","US-S00151","True","True"
"128.0.0.0","156.86.47.0","ISD","US-S00169","True","True"
"128.0.0.0","161.174.50.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","172.26.124.108","ISD","ISD-EXCH","True","True"
"128.0.0.0","172.26.124.99","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.163.19.0","ISD","CN-HOMEOFFICE","True","True"
"128.0.0.0","172.26.124.113","ISD","ISD-EXCH","True","True"
"128.0.0.0","172.26.46.99","ISD","ISD-EXCH","True","True"
"128.0.0.0","172.26.124.101","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.174.62.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","161.174.57.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","156.88.14.0","ISD","US-S00131","True","True"
"128.0.0.0","161.174.40.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","156.86.62.0","ISD","US-S00227","True","True"
"128.0.0.0","161.164.38.0","ISD","US-S00256","True","True"
"128.0.0.0","156.84.56.0","ISD","US-S00219","True","True"
"128.0.0.0","156.84.21.0","ISD","US-S00046","True","True"
"128.0.0.0","156.87.20.0","ISD","US-S00196","True","True"
"128.0.0.0","156.85.15.0","ISD","US-S00080","True","True"
"128.0.0.0","161.177.35.0","ISD","MX-S07846","True","True"
"128.0.0.0","156.87.8.0","ISD","US-S00105","True","True"
"128.0.0.0","161.164.74.0","ISD","US-S00178","True","True"
"128.0.0.0","172.26.124.118","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.176.165.0","ISD","US-S00138","True","True"
"128.0.0.0","161.174.21.0","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","146.132.254.0","ISD","US-S09697","True","True"
"128.0.0.0","161.177.0.108","ISD","MX-S07465","True","True"
"128.0.0.0","161.173.107.128","ISD","ISD","False","True"
"128.0.0.0","156.85.1.0","ISD","US-S00009","True","True"
"128.0.0.0","161.176.169.0","ISD","US-S00190","True","True"
"128.0.0.0","156.86.23.0","ISD","US-S00107","True","True"
"128.0.0.0","161.164.117.0","ISD","US-S00010","True","True"
"128.0.0.0","156.88.3.0","ISD","US-S00039","True","True"
"128.0.0.0","161.176.87.0","ISD","US-S00148","True","True"
"128.0.0.0","161.163.23.0","ISD","IN-S09800","True","True"
"128.0.0.0","156.86.13.0","ISD","US-S00073","True","True"
"128.0.0.0","156.86.11.0","ISD","US-S00064","True","True"
"128.0.0.0","156.87.9.0","ISD","US-S00115","True","True"
"128.0.0.0","161.163.222.22","ISD","CN-S09000","True","True"
"128.0.0.0","161.163.222.24","ISD","SG-S09500","True","True"
"128.0.0.0","161.163.222.21","ISD","CN-S09000","True","True"
"128.0.0.0","172.27.9.4","ISD","US-S09481","True","True"
"128.0.0.0","172.26.60.162","ISD","ISD-EXCH","True","True"
"128.0.0.0","161.163.222.6","ISD","BD-S09600","True","True"
"128.0.0.0","146.132.20.64","ISD","TH-S09750","True","True"
"128.0.0.0","161.163.222.8","ISD","CN-S09427","True","True"
"128.0.0.0","161.164.175.0","ISD","US-S00233","True","True"
"128.0.0.0","156.86.53.0","ISD","US-S00200","True","True"
"128.0.0.0","156.86.51.0","ISD","US-S00180","True","True"
"128.0.0.0","156.87.35.0","ISD","US-S00258","True","True"
"128.0.0.0","161.164.50.0","ISD","US-S00226","True","True"
"128.0.0.0","156.84.46.0","ISD","US-S00155","True","True"
"128.0.0.0","156.87.27.0","ISD","US-S00216","True","True"
"128.0.0.0","156.86.60.0","ISD","US-S00221","True","True"
"128.0.0.0","156.88.30.0","ISD","US-S00214","True","True"
"128.0.0.0","161.175.5.0","ISD","US-S00054","True","True"
"128.0.0.0","156.84.48.0","ISD","US-S00170","True","True"
"128.0.0.0","161.177.25.0","ISD","MX-S07486","True","True"
"128.0.0.0","161.163.222.9","ISD","AE-S09700","True","True"
"128.0.0.0","156.84.41.0","ISD","US-S00119","True","True"
"128.0.0.0","156.85.20.0","ISD","US-S00101","True","True"
"128.0.0.0","156.88.11.0","ISD","US-S00116","True","True"
"128.0.0.0","161.176.134.0","ISD","US-S00067","True","True"
"128.0.0.0","146.132.41.0","ISD","US-S06041","True","True"
"128.0.0.0","146.132.20.128","ISD","BD-S09600","True","True"
"128.0.0.0","156.89.4.0","ISD","US-S00055","True","True"
"128.0.0.0","161.163.222.11","ISD","IT-S09550","True","True"
"128.0.0.0","161.176.136.0","ISD","US-S00220","True","True"
"128.0.0.0","161.174.18.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","161.163.222.3","ISD","TH-S09750","True","True"
"128.0.0.0","161.163.222.19","ISD","CN-S09060","True","True"
"128.0.0.0","161.177.47.12","ISD","MX-Polanco","True","True"
"128.0.0.0","161.176.130.0","ISD","US-S02126","True","True"
"128.0.0.0","161.175.162.0","ISD","US-S00376","True","True"
"128.0.0.0","161.164.92.0","ISD","US-S00372","True","True"
"128.0.0.0","161.164.145.0","ISD","US-S00281","True","True"
"128.0.0.0","156.86.134.0","ISD","US-S00507","True","True"
"128.0.0.0","161.175.86.0","ISD","US-S00615","True","True"
"128.0.0.0","156.86.149.0","ISD","US-S00576","True","True"
"128.0.0.0","156.87.40.0","ISD","US-S00275","True","True"
"128.0.0.0","156.84.69.0","ISD","US-S00319","True","True"
"128.0.0.0","156.87.62.0","ISD","US-S00362","True","True"
"128.0.0.0","156.84.98.0","ISD","US-S00573","True","True"
"128.0.0.0","156.88.53.0","ISD","US-S00345","True","True"
"128.0.0.0","161.176.137.0","ISD","US-S00307","True","True"
"128.0.0.0","156.85.44.0","ISD","US-S00293","True","True"
"128.0.0.0","161.164.178.0","ISD","US-S00284","True","True"
"128.0.0.0","156.85.42.0","ISD","US-S00289","True","True"
"128.0.0.0","161.164.125.0","ISD","US-S00359","True","True"
"128.0.0.0","156.87.61.0","ISD","US-S00361","True","True"
"128.0.0.0","172.25.4.0","ISD","ISD","False","True"
"128.0.0.0","161.176.58.0","ISD","US-S00724","True","True"
"128.0.0.0","161.163.36.0","ISD","CN-HOMEOFFICE","True","True"
"128.0.0.0","161.175.6.0","ISD","US-S00318","True","True"
"128.0.0.0","161.176.222.0","ISD","US-S00712","True","True"
"128.0.0.0","156.86.74.0","ISD","US-S00264","True","True"
"128.0.0.0","156.86.145.0","ISD","US-S00568","True","True"
"128.0.0.0","161.163.222.33","ISD","PH-S09360","True","True"
"128.0.0.0","161.177.48.0","ISD","MX-S07486","True","True"
"128.0.0.0","161.174.5.128","ISD","CA-Toronto-HO","True","True"
"128.0.0.0","156.84.4.0","ISD","US-S00007","True","True"
"128.0.0.0","161.163.222.20","ISD","CN-S09060","True","True"
"128.0.0.0","161.177.0.92","ISD","MX-S07463","True","True"
"128.0.0.0","161.163.222.2","ISD","IN-S09800","True","True"
"128.0.0.0","161.163.203.128","ISD","BD-S09600","True","True"
"128.0.0.0","161.163.210.128","ISD","CN-S09000","True","True"
"128.0.0.0","156.85.71.0","ISD","US-S00513","True","True"
"128.0.0.0","156.86.105.0","ISD","US-S00389","True","True"
"128.0.0.0","156.88.92.0","ISD","US-S00514","True","True"
"128.0.0.0","161.175.43.0","ISD","US-S00332","True","True"
"128.0.0.0","161.175.206.0","ISD","US-S00518","True","True"
"128.0.0.0","156.86.90.0","ISD","US-S00311","True","True"
"128.0.0.0","156.89.13.0","ISD","US-S00358","True","True"
"128.0.0.0","156.88.59.0","ISD","US-S00369","True","True"
"128.0.0.0","156.89.14.0","ISD","US-S00380","True","True"
"128.0.0.0","156.86.104.0","ISD","US-S00388","True","True"
"128.0.0.0","156.87.38.0","ISD","US-S00270","True","True"
"128.0.0.0","156.86.135.0","ISD","US-S00515","True","True"
"128.0.0.0","161.163.128.0","ISD","PH-S09360","True","True"
